Unnamed: 0,price,mark,model,year,mileage,engine_capacity,transmission,drive,hand_drive,fuel,Cluster
1539,1130,toyota,raum,2009,89615,1500,at,2wd,rhd,gasoline,0
1540,1130,toyota,noah,2002,85000,1990,at,2wd,rhd,gasoline,1
1541,1130,toyota,mark x,2005,13737,2500,at,2wd,rhd,gasoline,1
1542,1130,toyota,vitz,2007,87000,1000,at,2wd,rhd,gasoline,0
1543,1130,honda,fit,2005,77000,1300,at,2wd,rhd,gasoline,0
1544,1130,toyota,vitz,2011,100888,1000,at,2wd,rhd,gasoline,0
1545,1130,toyota,noah,2002,162000,2000,at,2wd,rhd,gasoline,1
1546,1130,honda,fit,2004,80000,1300,at,2wd,rhd,gasoline,0
1547,1130,honda,fit,2003,113000,1300,at,2wd,rhd,gasoline,0
1548,1130,honda,fit,2002,94000,1500,at,2wd,rhd,gasoline,0
1549,1130,honda,fit,2002,134000,1300,at,2wd,rhd,gasoline,0
1550,1130,honda,fit,2006,53000,1300,at,2wd,rhd,gasoline,0
1551,1135,toyota,ractis,2007,50000,1500,at,2wd,rhd,gasoline,0
1552,1136,toyota,vitz,2005,51730,1300,at,2wd,rhd,gasoline,0
1553,1138,toyota,passo,2007,79377,1000,at,2wd,rhd,gasoline,0
1554,1139,toyota,allion,2004,60000,1500,at,2wd,rhd,gasoline,0
1555,1140,toyota,noah,2003,112000,2000,at,2wd,rhd,gasoline,1
1556,1140,toyota,sienta,2005,181000,1500,at,2wd,rhd,gasoline,1
1557,1140,toyota,voxy,2003,166000,2000,at,2wd,rhd,gasoline,1
1558,1140,honda,fit,2007,154000,1300,at,2wd,rhd,gasoline,0
1559,1140,toyota,corolla spacio,2002,172499,1500,at,2wd,rhd,gasoline,1
1560,1143,toyota,wish,2007,97557,1800,at,2wd,rhd,gasoline,0
1561,1143,toyota,wish,2008,107784,1800,at,2wd,rhd,gasoline,0
1562,1143,toyota,raum,2007,80845,1500,at,2wd,rhd,gasoline,0
1563,1148,toyota,allex,2001,73823,1500,at,2wd,rhd,gasoline,0
1564,1148,subaru,impreza,2007,81494,1500,at,2wd,rhd,gasoline,0
1565,1148,toyota,corolla runx,2001,59430,1500,at,2wd,rhd,gasoline,0
1566,1148,toyota,corolla spacio,2004,56024,1500,at,2wd,rhd,gasoline,0
1567,1148,nissan,x-trail,2005,63376,2000,at,4wd,rhd,gasoline,0
1568,1148,toyota,corolla runx,2004,39639,1500,at,2wd,rhd,gasoline,0
1569,1150,nissan,tiida latio,2005,132746,1500,at,4wd,rhd,gasoline,0
1570,1150,nissan,bluebird sylphy,2010,157000,2000,at,2wd,rhd,gasoline,1
1571,1150,toyota,noah,2003,189000,2000,at,2wd,rhd,gasoline,1
1572,1150,volkswagen,polo,2008,70000,1600,at,2wd,rhd,gasoline,0
1573,1150,toyota,alphard v,2004,83000,2400,at,2wd,rhd,gasoline,1
1574,1150,toyota,alphard,2004,83000,2400,at,2wd,rhd,gasoline,1
1575,1150,toyota,vitz,2005,41000,1300,at,2wd,rhd,gasoline,0
1576,1150,toyota,wish,2004,114000,1800,at,2wd,rhd,gasoline,1
1577,1150,toyota,alphard,2003,135600,2400,at,2wd,rhd,gasoline,1
1578,1150,toyota,alphard g,2003,135600,2400,at,2wd,rhd,gasoline,1
1579,1150,nissan,march,2008,56200,1300,at,2wd,rhd,gasoline,0
1580,1150,honda,fit,2007,103000,1500,at,2wd,rhd,gasoline,0
1581,1150,mazda,axela,2004,51000,2300,at,2wd,rhd,gasoline,1
1582,1150,honda,fit,2007,94000,1300,at,2wd,rhd,gasoline,0
1583,1150,honda,fit,2004,154000,1300,at,2wd,rhd,gasoline,0
1584,1150,honda,fit,2007,83000,1300,at,2wd,rhd,gasoline,0
1585,1150,honda,fit,2006,146000,1300,at,2wd,rhd,gasoline,0
1586,1150,toyota,ipsum,2004,121000,2360,at,2wd,rhd,gasoline,1
1587,1150,mazda,tribute,2005,128510,2300,at,4wd,rhd,gasoline,1
1588,1151,mazda,bongo van,2011,296910,1800,mt,2wd,rhd,gasoline,1
1589,1153,toyota,estima,2000,198350,2360,at,4wd,rhd,gasoline,1
1590,1155,toyota,alphard,2002,76161,2400,at,2wd,rhd,gasoline,1
1591,1155,toyota,alphard,2003,83373,2400,at,2wd,rhd,gasoline,1
1592,1155,daihatsu,hijet truck,1992,20986,660,mt,4wd,rhd,gasoline,0
1593,1159,daihatsu,mira es,2013,159750,660,at,2wd,rhd,gasoline,2
1594,1159,daihatsu,mira,2013,159750,660,at,2wd,rhd,gasoline,2
1595,1159,toyota,mark x,2007,44850,2490,at,2wd,rhd,gasoline,1
1596,1160,toyota,ractis,2007,61000,1490,at,2wd,rhd,gasoline,0
1597,1160,honda,acty van,1995,112300,660,mt,2wd,rhd,gasoline,0
1598,1160,nissan,elgrand,2002,135000,3500,at,2wd,rhd,gasoline,1
1599,1160,honda,fit,2009,81000,1300,at,2wd,rhd,gasoline,0
1600,1160,honda,fit,2006,105000,1500,at,2wd,rhd,gasoline,0
1601,1160,honda,fit,2004,134000,1300,at,2wd,rhd,gasoline,0
1602,1160,nissan,elgrand,2005,119000,2500,at,2wd,rhd,gasoline,1
1603,1165,toyota,ractis,2010,600000,1300,at,2wd,rhd,gasoline,1
1604,1165,toyota,duet,2001,54760,1000,at,2wd,rhd,gasoline,0
1605,1165,honda,fit,2010,153083,1300,at,2wd,rhd,gasoline,0
1606,1166,mercedes-benz,b-class,2009,72788,1700,at,2wd,rhd,gasoline,0
1607,1166,toyota,vitz,2007,34359,1300,at,2wd,rhd,gasoline,0
1608,1166,suzuki,carry truck,2011,79000,660,mt,4wd,rhd,gasoline,0
1609,1166,toyota,sienta,2007,103161,1500,at,2wd,rhd,gasoline,0
1610,1166,toyota,raum,2003,102088,1500,at,2wd,rhd,gasoline,0
1611,1166,toyota,cami,2001,131400,1300,at,2wd,rhd,gasoline,0
1612,1166,toyota,passo,2011,75000,1000,at,2wd,rhd,gasoline,0
1613,1166,toyota,brevis,2005,65421,2500,at,2wd,rhd,gasoline,1
1614,1166,toyota,corolla spacio,2002,88000,1800,at,2wd,rhd,gasoline,1
1615,1166,toyota,wish,2004,105000,1800,at,2wd,rhd,gasoline,1
1616,1166,daihatsu,mira es,2012,96968,650,at,2wd,rhd,gasoline,0
1617,1170,nissan,skyline,2005,74000,2500,at,2wd,rhd,gasoline,1
1618,1170,honda,fit,2005,172000,1300,at,2wd,rhd,gasoline,0
1619,1170,toyota,sienta,2005,130000,1500,at,2wd,rhd,gasoline,0
1620,1170,toyota,sienta,2005,120000,1500,at,2wd,rhd,gasoline,0
1621,1170,honda,fit,2007,38000,1300,at,2wd,rhd,gasoline,0
1622,1170,toyota,voxy,2004,2000,2000,at,2wd,rhd,gasoline,0
1623,1172,honda,acty truck,1991,82338,660,mt,2wd,rhd,gasoline,0
1624,1175,toyota,vitz,2005,46854,1000,cvt,2wd,rhd,gasoline,0
1625,1175,peugeot,307,2007,332926,1997,at,2wd,lhd,diesel,1
1626,1176,daihatsu,terios kid,2001,172570,660,mt,4wd,rhd,gasoline,0
1627,1179,nissan,vanette van,2001,95931,1800,mt,2wd,rhd,gasoline,1
1628,1180,mazda,premacy,2011,134500,2000,at,2wd,rhd,gasoline,1
1629,1180,toyota,vitz,2007,62000,1290,at,2wd,rhd,gasoline,0
1630,1180,toyota,belta,2006,56000,1290,at,2wd,rhd,gasoline,0
1631,1180,toyota,voxy,2007,81000,2000,at,2wd,rhd,gasoline,1
1632,1180,toyota,ist,2003,190000,1290,at,2wd,rhd,gasoline,1
1633,1180,mitsubishi,pajero io,1999,98000,1830,at,4wd,rhd,gasoline,1
1634,1180,toyota,corolla spacio,2003,140000,1490,at,2wd,rhd,gasoline,0
1635,1180,toyota,corolla spacio,2002,111000,1490,at,2wd,rhd,gasoline,0
1636,1180,nissan,cube,2010,160000,1490,at,2wd,rhd,gasoline,0
1637,1180,nissan,cube,2010,143000,1490,at,2wd,rhd,gasoline,0
1638,1180,toyota,noah,2007,192000,1990,at,2wd,rhd,gasoline,1
1639,1180,toyota,ist,2005,134000,1290,at,2wd,rhd,gasoline,0
1640,1180,toyota,vitz,2006,82000,1300,at,2wd,rhd,gasoline,0
1641,1180,toyota,vitz,2005,71039,1000,at,2wd,rhd,gasoline,0
1642,1180,nissan,elgrand,2005,200000,2500,at,2wd,rhd,gasoline,1
1643,1180,nissan,x-trail,2004,194000,2000,at,4wd,rhd,gasoline,1
1644,1180,honda,elysion,2005,94000,2400,at,2wd,rhd,gasoline,1
1645,1180,volkswagen,polo,2004,52000,1400,at,2wd,rhd,gasoline,0
1646,1180,mazda,demio,2009,114000,1300,at,2wd,rhd,gasoline,0
1647,1180,bmw,3 series,2002,58600,2000,at,2wd,rhd,gasoline,1
1648,1185,toyota,vitz,2005,112384,1300,at,2wd,rhd,gasoline,0
1649,1185,honda,acty truck,1996,63940,660,mt,4wd,rhd,gasoline,0
1650,1185,suzuki,mr wagon,2006,109198,660,at,2wd,rhd,gasoline,0
1651,1190,mazda,premacy,2011,144700,2000,at,2wd,rhd,gasoline,1
1652,1190,bmw,3 series,2005,31000,1990,at,2wd,rhd,gasoline,0
1653,1190,honda,fit,2008,71000,1300,at,2wd,rhd,gasoline,0
1654,1190,toyota,vitz,2005,86000,1000,at,2wd,rhd,gasoline,0
1655,1190,toyota,vitz,2007,99000,1000,at,2wd,rhd,gasoline,0
1656,1190,honda,airwave,2005,165000,1500,at,2wd,rhd,gasoline,1
1657,1190,toyota,wish,2004,140650,1800,at,2wd,rhd,gasoline,1
1658,1194,toyota,fun cargo,2001,138305,1300,at,2wd,rhd,gasoline,0
1659,1194,bmw,3 series,2005,51730,2000,at,2wd,rhd,gasoline,0
1660,1194,honda,accord,2007,58985,2000,at,2wd,rhd,gasoline,0
1661,1194,bmw,3 series,2005,58553,2000,at,2wd,rhd,gasoline,0
1662,1194,toyota,corolla spacio,2005,87904,1500,at,2wd,rhd,gasoline,0
1663,1194,toyota,ist,2007,81661,1500,at,2wd,rhd,gasoline,0
1664,1194,toyota,allex,2005,78021,1500,at,2wd,rhd,gasoline,0
1665,1194,suzuki,wagon r,2006,95057,660,at,2wd,rhd,gasoline,0
1666,1195,toyota,ractis,2010,68000,1300,at,2wd,rhd,gasoline,0
1667,1198,toyota,ist,2005,119021,1300,at,2wd,rhd,gasoline,0
1668,1198,toyota,ist,2005,55186,1300,at,2wd,rhd,gasoline,0
1669,1198,nissan,murano,2006,96000,2490,at,2wd,rhd,gasoline,1
1670,1199,toyota,voxy,2009,133000,2000,at,2wd,rhd,gasoline,1
1671,1199,toyota,mark x,2006,108500,2490,at,2wd,rhd,gasoline,1
1672,1200,nissan,otti,2013,133000,660,mt,4wd,rhd,gasoline,0
1673,1200,toyota,corolla sedan,1999,124000,1490,at,2wd,rhd,gasoline,1
1674,1200,toyota,ractis,2009,105388,1296,at,2wd,rhd,gasoline,0
1675,1200,toyota,belta,2008,152777,1300,at,4wd,rhd,gasoline,0
1676,1200,bmw,3 series,2005,54233,2000,at,2wd,rhd,gasoline,0
1677,1200,nissan,march,2009,107000,1200,at,2wd,rhd,gasoline,0
1678,1200,honda,fit,2007,174147,1300,at,4wd,rhd,gasoline,0
1679,1200,subaru,impreza,2004,77000,1500,at,2wd,rhd,gasoline,0
1680,1200,bmw,mini cooper,2003,79020,1590,mt,2wd,rhd,gasoline,0
1681,1200,suzuki,jimny,2001,196447,660,mt,4wd,rhd,gasoline,0
1682,1200,toyota,raum,2000,91300,1500,at,2wd,rhd,gasoline,0
1683,1200,toyota,sienta,2003,105000,1500,at,2wd,rhd,gasoline,0
1684,1200,nissan,x-trail,2005,268000,2000,at,4wd,rhd,gasoline,1
1685,1200,toyota,ist,2005,63520,1300,at,2wd,rhd,gasoline,0
1686,1200,nissan,elgrand,2003,152000,3500,at,2wd,rhd,gasoline,1
1687,1200,mazda,axela,2005,186000,2000,at,2wd,rhd,gasoline,1
1688,1200,nissan,elgrand,2003,175000,3500,at,2wd,rhd,gasoline,1
1689,1200,honda,fit,2007,153000,1500,at,2wd,rhd,gasoline,0
1690,1200,toyota,ipsum,2007,178000,2400,at,2wd,rhd,gasoline,1
1691,1200,toyota,ist,2003,43180,1300,at,2wd,rhd,gasoline,0
1692,1200,suzuki,carry truck,1997,117845,660,mt,2wd,rhd,gasoline,0
1693,1200,nissan,murano,2005,129000,2500,at,2wd,rhd,gasoline,1
1694,1200,toyota,raum,2005,100920,1500,at,2wd,rhd,gasoline,0
1695,1200,toyota,vitz,2005,78000,1300,at,2wd,rhd,gasoline,0
1696,1200,mazda,bongo van,2013,131700,1800,at,2wd,rhd,gasoline,0
1697,1200,honda,acty truck,1997,91000,660,mt,4wd,rhd,gasoline,0
1698,1200,honda,acty truck,1990,52500,660,mt,4wd,rhd,gasoline,0
1699,1200,toyota,ist,2004,95000,1300,at,2wd,rhd,gasoline,0
1700,1200,toyota,ist,2004,80000,1300,at,2wd,rhd,gasoline,0
1701,1200,suzuki,wagon r,2006,72000,660,at,2wd,rhd,gasoline,0
1702,1200,toyota,voxy,2005,59965,1990,at,2wd,rhd,gasoline,0
1703,1204,toyota,ist,2005,69850,1300,at,2wd,rhd,gasoline,0
1704,1204,mitsubishi,ek sport,2002,107460,660,at,2wd,rhd,gasoline,0
1705,1204,daihatsu,move,2005,143795,660,at,2wd,rhd,gasoline,0
1706,1204,mazda,demio,2009,94000,1300,at,2wd,rhd,gasoline,0
1707,1204,toyota,ist,2003,195000,1300,at,2wd,rhd,gasoline,1
1708,1204,honda,life,2005,114900,660,at,2wd,rhd,gasoline,0
1709,1204,suzuki,lapin,2004,85310,660,at,2wd,rhd,gasoline,0
1710,1204,honda,life,2004,111000,660,at,2wd,rhd,gasoline,0
1711,1204,volkswagen,new beetle,2000,74700,2000,at,2wd,rhd,gasoline,1
1712,1204,volkswagen,new beetle,2001,70100,2000,at,2wd,rhd,gasoline,1
1713,1204,volkswagen,new beetle,2001,41900,2000,at,2wd,rhd,gasoline,1
1714,1209,toyota,passo,2008,89497,1000,at,2wd,rhd,gasoline,0
1715,1210,toyota,vitz,2007,58000,1290,at,2wd,rhd,gasoline,0
1716,1210,toyota,ist,2002,103000,1490,at,2wd,rhd,gasoline,0
1717,1210,honda,fit,2010,148000,1400,at,2wd,rhd,gasoline,0
1718,1210,mitsubishi,colt,2006,36000,1330,at,2wd,rhd,gasoline,0
1719,1210,daihatsu,hijet truck,1991,44000,650,mt,2wd,rhd,gasoline,0
1720,1211,toyota,ist,2005,86465,1500,at,2wd,rhd,gasoline,0
1721,1213,toyota,mark x,2007,44850,2490,at,2wd,rhd,gasoline,1
1722,1213,mazda,bongo van,2008,155000,2000,mt,2wd,rhd,diesel,1
1723,1213,suzuki,escudo,1999,78000,2000,at,4wd,rhd,gasoline,1
1724,1213,toyota,mark x,2006,64620,2499,at,2wd,rhd,gasoline,1
1725,1213,toyota,corona premio,2001,83112,1762,at,2wd,rhd,gasoline,1
1726,1213,honda,fit,2005,48754,1300,at,2wd,rhd,gasoline,0
1727,1213,honda,fit,2007,52206,1300,at,2wd,rhd,gasoline,0
1728,1213,honda,fit,2012,167256,1300,at,2wd,rhd,gasoline,0
1729,1213,honda,fit,2011,623765,1300,at,2wd,rhd,gasoline,1
1730,1213,toyota,noah,2007,74325,2000,at,2wd,rhd,gasoline,0
1731,1213,toyota,succeed van,2005,99850,1500,at,2wd,rhd,gasoline,0
1732,1213,mazda,biante,2009,80666,2000,at,2wd,rhd,gasoline,0
1733,1213,toyota,ractis,2010,14757,1300,at,2wd,rhd,gasoline,0
1734,1213,toyota,allex,2004,112912,1500,at,2wd,rhd,gasoline,0
1735,1213,suzuki,carry truck,1999,30057,650,mt,4wd,rhd,gasoline,0
1736,1213,toyota,altezza,2004,133584,1980,at,2wd,rhd,gasoline,1
1737,1213,toyota,wish,2004,106092,1790,at,2wd,rhd,gasoline,1
1738,1213,honda,fit,2009,129717,1300,at,2wd,rhd,gasoline,0
1739,1213,toyota,sienta,2004,142946,1500,at,2wd,rhd,gasoline,0
1740,1213,nissan,note,2005,91600,1500,at,2wd,rhd,gasoline,0
1741,1213,toyota,bb,2007,54907,1300,at,2wd,rhd,gasoline,0
1742,1213,daihatsu,atrai wagon,2000,91400,660,mt,awd,rhd,gasoline,0
1743,1213,daihatsu,atrai,2000,91400,660,mt,awd,rhd,gasoline,0
1744,1213,nissan,note,2010,76215,1500,at,2wd,rhd,gasoline,0
1745,1213,daihatsu,hijet truck,1997,268873,660,mt,2wd,rhd,gasoline,1
1746,1213,nissan,x-trail,2004,110077,2000,at,4wd,rhd,gasoline,1
1747,1213,honda,zest,2008,127000,660,at,2wd,rhd,gasoline,0
1748,1213,toyota,corolla runx,2001,179000,1500,at,2wd,rhd,gasoline,1
1749,1213,toyota,corolla runx,2001,99900,1500,at,4wd,rhd,gasoline,0
1750,1213,honda,fit,2009,127000,1300,at,2wd,rhd,gasoline,0
1751,1213,toyota,ist,2003,76000,1300,at,2wd,rhd,gasoline,0
1752,1213,mazda,rx-8,2004,115700,1300,mt,2wd,rhd,gasoline,0
1753,1213,honda,fit,2005,112000,1490,at,2wd,rhd,gasoline,0
1754,1213,subaru,r2,2005,78592,660,at,2wd,rhd,gasoline,0
1755,1213,toyota,passo,2006,100000,1000,at,2wd,rhd,gasoline,0
1756,1213,toyota,mark x,2005,131600,2500,at,2wd,rhd,gasoline,1
1757,1213,toyota,mark x,2006,75600,2500,at,2wd,rhd,gasoline,1
1758,1219,toyota,mark x,2005,61154,2500,at,2wd,rhd,gasoline,1
1759,1220,toyota,belta,2007,86000,1290,at,2wd,rhd,gasoline,0
1760,1220,toyota,vitz,2007,56000,1290,at,2wd,rhd,gasoline,0
1761,1220,toyota,vitz,2009,30000,990,at,2wd,rhd,gasoline,0
1762,1220,toyota,ist,2004,97000,1290,at,2wd,rhd,gasoline,0
1763,1220,toyota,passo,2009,11000,990,at,2wd,rhd,gasoline,0
1764,1220,toyota,noah,2005,89000,1990,at,2wd,rhd,gasoline,1
1765,1220,toyota,vitz,2009,25000,990,at,2wd,rhd,gasoline,0
1766,1220,toyota,vitz,2007,62000,1290,at,2wd,rhd,gasoline,0
1767,1220,toyota,crown,2005,115000,2490,at,2wd,rhd,gasoline,1
1768,1220,toyota,vitz,2007,63000,1290,at,2wd,rhd,gasoline,0
1769,1220,toyota,vitz,2006,68000,1290,at,2wd,rhd,gasoline,0
1770,1220,toyota,vitz,2007,107000,1290,at,2wd,rhd,gasoline,0
1771,1220,toyota,succeed van,2004,186000,1490,at,2wd,rhd,gasoline,1
1772,1220,toyota,mark x,2007,167000,2490,at,2wd,rhd,gasoline,1
1773,1220,toyota,mark x,2007,66000,2490,at,2wd,rhd,gasoline,1
1774,1220,toyota,isis,2007,116000,1990,at,2wd,rhd,gasoline,1
1775,1220,suzuki,swift,2010,127000,1240,at,2wd,rhd,gasoline,0
1776,1220,volkswagen,polo,2009,152000,1590,at,2wd,rhd,gasoline,0
1777,1220,nissan,murano,2007,115000,2480,at,2wd,rhd,gasoline,1
1778,1220,bmw,3 series,2005,35000,1990,at,2wd,rhd,gasoline,0
1779,1220,honda,civic ferio,2001,12000,1490,at,2wd,rhd,gasoline,0
1780,1220,nissan,note,2010,71000,1490,at,2wd,rhd,gasoline,0
1781,1220,toyota,belta,2007,84000,1290,at,2wd,rhd,gasoline,0
1782,1220,nissan,cube,2010,135000,1490,at,2wd,rhd,gasoline,0
1783,1220,honda,step wgn,2009,97000,1990,at,2wd,rhd,gasoline,0
1784,1220,nissan,serena,2009,129000,1990,at,2wd,rhd,gasoline,1
1785,1220,toyota,noah,2004,86000,1990,at,2wd,rhd,gasoline,1
1786,1220,toyota,ist,2003,65000,1290,at,2wd,rhd,gasoline,0
1787,1220,suzuki,sx4,2009,171000,1990,at,4wd,rhd,gasoline,1
1788,1220,honda,mdx,2003,123000,3470,at,4wd,rhd,gasoline,1
1789,1220,toyota,voltz,2004,129000,1790,at,2wd,rhd,gasoline,1
1790,1220,toyota,belta,2006,62000,1290,at,2wd,rhd,gasoline,0
1791,1220,subaru,legacy,2010,113000,2450,at,4wd,rhd,gasoline,1
1792,1220,toyota,voxy,2008,119000,1980,at,2wd,rhd,gasoline,1
1793,1220,mitsubishi,galant fortis,2009,132000,1990,at,2wd,rhd,gasoline,1
1794,1220,mitsubishi,galant fortis,2009,150000,1990,at,2wd,rhd,gasoline,1
1795,1220,nissan,skyline,2009,257000,3690,at,2wd,rhd,gasoline,1
1796,1220,daihatsu,terios kid,1999,50000,660,at,4wd,rhd,gasoline,0
1797,1220,subaru,legacy touring wagon,2007,117000,2000,at,4wd,rhd,gasoline,1
1798,1220,toyota,gaia,1999,162000,2000,at,2wd,rhd,gasoline,1
1799,1220,volkswagen,polo,2007,66000,1400,at,2wd,rhd,gasoline,0
1800,1220,toyota,noah,2005,76000,2000,at,2wd,rhd,gasoline,1
1801,1220,toyota,sienta,2007,47000,1500,at,2wd,rhd,gasoline,0
1802,1220,volkswagen,golf,2005,72000,2000,at,2wd,rhd,gasoline,1
1803,1220,volkswagen,polo,2008,85000,1400,at,2wd,rhd,gasoline,0
1804,1222,toyota,sienta,2007,137432,1500,at,2wd,rhd,gasoline,0
1805,1222,nissan,tiida,2009,75000,1500,at,2wd,rhd,gasoline,0
1806,1222,toyota,passo,2005,73190,1300,at,2wd,rhd,gasoline,0
1807,1222,toyota,brevis,2003,65608,2500,at,2wd,rhd,gasoline,1
1808,1222,toyota,brevis,2004,47924,2500,at,2wd,rhd,gasoline,1
1809,1222,toyota,passo,2010,59004,1000,at,2wd,rhd,gasoline,0
1810,1222,toyota,wish,2006,172254,1800,at,2wd,rhd,gasoline,1
1811,1222,toyota,wish,2007,129000,1800,at,2wd,rhd,gasoline,1
1812,1229,toyota,sienta,2010,28698,1500,at,2wd,rhd,gasoline,0
1813,1230,toyota,vitz,2009,4305,1000,at,2wd,rhd,gasoline,0
1814,1230,volkswagen,polo,2007,86000,1600,at,2wd,rhd,gasoline,0
1815,1230,honda,fit,2004,84000,1300,at,2wd,rhd,gasoline,0
1816,1230,honda,fit,2007,85000,1500,at,2wd,rhd,gasoline,0
1817,1230,honda,fit,2003,103000,1300,at,2wd,rhd,gasoline,0
1818,1230,honda,fit,2005,160000,1300,at,2wd,rhd,gasoline,0
1819,1230,honda,fit,2007,99000,1300,at,2wd,rhd,gasoline,0
1820,1230,honda,fit,2003,50000,1300,at,2wd,rhd,gasoline,0
1821,1230,honda,fit,2003,98000,1500,at,2wd,rhd,gasoline,0
1822,1230,honda,fit,2003,81000,1300,at,2wd,rhd,gasoline,0
1823,1230,honda,fit,2007,106000,1300,at,2wd,rhd,gasoline,0
1824,1230,honda,fit,2003,43000,1300,at,2wd,rhd,gasoline,0
1825,1232,toyota,ractis,2009,103000,1300,at,2wd,rhd,gasoline,0
1826,1232,toyota,alphard,2002,177935,2400,at,2wd,rhd,gasoline,1
1827,1236,nissan,cube,2003,55500,1400,at,4wd,rhd,gasoline,0
1828,1240,mazda,verisa,2009,71000,1500,at,2wd,rhd,gasoline,0
1829,1240,toyota,regius wagon,1999,98125,2700,at,2wd,rhd,gasoline,1
1830,1240,bmw,3 series,2004,30000,2200,at,2wd,rhd,gasoline,1
1831,1240,honda,fit,2007,61000,1300,at,2wd,rhd,gasoline,0
1832,1240,honda,fit,2005,109000,1300,at,2wd,rhd,gasoline,0
1833,1240,honda,fit,2006,126000,1300,at,2wd,rhd,gasoline,0
1834,1240,honda,fit,2002,128000,1500,at,2wd,rhd,gasoline,0
1835,1240,honda,fit,2003,78000,1300,at,2wd,rhd,gasoline,0
1836,1240,honda,fit,2003,81000,1500,at,2wd,rhd,gasoline,0
1837,1240,toyota,sienta,2007,102000,1500,at,2wd,rhd,gasoline,0
1838,1240,toyota,sienta,2005,85000,1500,at,2wd,rhd,gasoline,0
1839,1240,toyota,sienta,2005,131000,1500,at,2wd,rhd,gasoline,0
1840,1240,honda,fit,2005,68000,1300,at,2wd,rhd,gasoline,0
1841,1240,honda,fit,2004,167000,1300,at,2wd,rhd,gasoline,0
1842,1240,honda,fit,2004,47000,1300,at,2wd,rhd,gasoline,0
1843,1240,toyota,ist,2004,121621,1300,at,2wd,rhd,gasoline,0
1844,1241,toyota,sienta,2007,145654,1500,at,2wd,rhd,gasoline,0
1845,1241,subaru,outback,2003,84854,3000,at,2wd,rhd,gasoline,1
1846,1241,mazda,verisa,2011,83885,1500,at,2wd,rhd,gasoline,0
1847,1241,toyota,allex,2001,85547,1500,at,2wd,rhd,gasoline,0
1848,1241,toyota,vitz,2005,89000,1300,at,2wd,rhd,gasoline,0
1849,1241,toyota,allion,2003,72867,1500,at,2wd,rhd,gasoline,0
1850,1241,daihatsu,terios,2001,66445,1300,at,2wd,rhd,gasoline,0
1851,1241,toyota,avensis,2003,58000,2000,at,2wd,rhd,gasoline,1
1852,1241,honda,hr-v,2001,181000,1600,at,4wd,rhd,gasoline,1
1853,1245,toyota,alphard,2007,156341,2990,at,2wd,rhd,gasoline,1
1854,1250,bmw,3 series,2005,73230,2000,at,2wd,rhd,gasoline,1
1855,1250,toyota,isis,2005,109000,1800,at,2wd,rhd,gasoline,1
1856,1250,suzuki,swift,2011,145262,1200,at,4wd,rhd,gasoline,0
1857,1250,daihatsu,mira es,2013,175262,660,at,2wd,rhd,gasoline,0
1858,1250,toyota,vitz,2011,134000,1000,at,2wd,rhd,gasoline,0
1859,1250,honda,fit,2008,103000,1300,at,2wd,rhd,gasoline,0
1860,1250,toyota,ist,2005,77155,1500,at,2wd,rhd,gasoline,0
1861,1250,nissan,bluebird sylphy,2011,118000,2000,at,2wd,rhd,gasoline,1
1862,1250,volkswagen,polo,2007,76000,1600,at,2wd,rhd,gasoline,0
1863,1250,volkswagen,polo,2008,65000,1600,at,2wd,rhd,gasoline,0
1864,1250,nissan,clipper van,2013,151260,660,at,4wd,rhd,gasoline,0
1865,1250,toyota,sienta,2005,163000,1500,at,2wd,rhd,gasoline,1
1866,1250,honda,fit hybrid,2011,65000,1300,at,2wd,rhd,gasoline,0
1867,1250,toyota,alphard g,2003,77100,2400,at,2wd,rhd,gasoline,1
1868,1250,toyota,alphard,2003,77100,2400,at,2wd,rhd,gasoline,1
1869,1250,toyota,allion,2002,148000,1800,at,2wd,rhd,gasoline,1
1870,1250,toyota,ractis,2011,127000,1300,at,2wd,rhd,gasoline,0
1871,1250,toyota,voxy,2004,105000,2000,at,2wd,rhd,gasoline,1
1872,1250,toyota,sienta,2005,79000,1500,at,2wd,rhd,gasoline,0
1873,1250,subaru,forester,2004,112000,2000,at,4wd,rhd,gasoline,1
1874,1255,toyota,alphard,2003,96984,2400,at,2wd,rhd,gasoline,1
1875,1258,toyota,wish,2007,106569,1800,at,2wd,rhd,gasoline,0
1876,1260,mitsubishi,pajero mini,1995,102650,660,at,4wd,rhd,gasoline,0
1877,1260,suzuki,swift,2005,55607,1300,at,2wd,rhd,gasoline,0
1878,1260,suzuki,swift,2007,83000,1200,cvt,2wd,rhd,gasoline,0
1879,1260,honda,fit,2003,90723,1300,at,2wd,rhd,gasoline,0
1880,1260,mazda,demio,2009,67136,1300,at,2wd,rhd,gasoline,0
1881,1260,honda,fit,2006,76759,1300,at,2wd,rhd,gasoline,0
1882,1260,daihatsu,mira es,2013,167933,660,at,2wd,rhd,gasoline,0
1883,1260,toyota,fun cargo,2003,105759,1300,at,2wd,rhd,gasoline,0
1884,1260,toyota,passo,2009,76221,1300,at,2wd,rhd,gasoline,0
1885,1260,toyota,passo,2007,86884,1300,at,2wd,rhd,gasoline,0
1886,1260,toyota,passo,2007,77436,1300,at,2wd,rhd,gasoline,0
1887,1260,toyota,passo,2009,87720,1300,at,2wd,rhd,gasoline,0
1888,1260,honda,fit,2004,49667,1300,at,2wd,rhd,gasoline,0
